timestamp,value
1564648800000,965.08
1564649100000,918.2
1564649400000,887.08
1564649700000,860.6
1564650000000,980.64
1564650300000,890.04
1564650600000,878.88
1564650900000,865.44
1564651200000,851.04
1564651500000,755.92
1564651800000,853.68
1564652100000,772.68
1564652400000,758.52
1564652700000,763.0
1564653000000,722.76
1564653300000,739.32
1564653600000,827.76
1564653900000,780.88
1564654200000,787.12
1564654500000,748.96
1564654800000,720.52
1564655100000,676.08
1564655400000,709.24
1564655700000,619.04
1564656000000,655.12
1564656300000,632.6
1564656600000,629.84
1564656900000,599.88
1564657200000,735.64
1564657500000,614.6
1564657800000,663.12
1564658100000,652.84
1564658400000,573.24
1564658700000,603.32
1564659000000,674.52
1564659300000,599.08
1564659600000,599.64
1564659900000,588.64
1564660200000,554.0
1564660500000,566.24
1564660800000,660.0
1564661100000,618.56
1564661400000,609.16
1564661700000,605.76
1564662000000,591.12
1564662300000,576.52
1564662600000,612.88
1564662900000,590.44
1564663200000,551.64
1564663500000,587.88
1564663800000,547.4
1564664100000,578.2
1564664400000,680.4
1564664700000,648.88
1564665000000,603.12
1564665300000,590.24
1564665600000,589.8
1564665900000,533.04
1564666200000,575.4
1564666500000,532.44
1564666800000,491.88
1564667100000,512.12
1564667400000,529.64
1564667700000,485.44
1564668000000,617.92
1564668300000,563.36
1564668600000,534.76
1564668900000,540.0
1564669200000,502.56
1564669500000,482.96
1564669800000,512.72
1564670100000,509.16
1564670400000,545.44
1564670700000,457.36
1564671000000,451.16
1564671300000,410.24
1564671600000,462.16
1564671900000,441.88
1564672200000,425.28
1564672500000,451.0
1564672800000,417.68
1564673100000,394.28
1564673400000,418.4
1564673700000,365.2
1564674000000,359.88
1564674300000,370.28
1564674600000,331.72
1564674900000,301.52
1564675200000,481.6
1564675500000,419.72
1564675800000,362.84
1564676100000,342.36
1564676400000,323.08
1564676700000,260.8
1564677000000,323.0
1564677300000,305.84
1564677600000,268.64
1564677900000,324.96
1564678200000,262.6
1564678500000,196.36
1564678800000,387.4
1564679100000,337.8
1564679400000,288.32
1564679700000,304.04
1564680000000,340.76
1564680300000,255.24
1564680600000,309.04
1564680900000,280.76
1564681200000,212.8
1564681500000,238.76
1564681800000,235.52
1564682100000,173.44
1564682400000,340.36
1564682700000,311.52
1564683000000,214.04
1564683300000,250.16
1564683600000,246.92
1564683900000,176.52
1564684200000,253.72
1564684500000,198.72
1564684800000,206.36
1564685100000,249.84
1564685400000,224.28
1564685700000,196.56
1564686000000,337.84
1564686300000,271.64
1564686600000,224.76
1564686900000,250.6
1564687200000,276.04
1564687500000,204.2
1564687800000,270.36
1564688100000,259.16
1564688400000,181.12
1564688700000,259.68
1564689000000,238.28
1564689300000,176.04
1564689600000,342.64
1564689900000,322.24
1564690200000,251.08
1564690500000,306.88
1564690800000,264.2
1564691100000,246.32
1564691400000,316.48
1564691700000,288.08
1564692000000,214.32
1564692300000,267.52
1564692600000,253.2
1564692900000,207.12
1564693200000,369.0
1564693500000,349.4
1564693800000,318.44
1564694100000,382.8
1564694400000,349.96
1564694700000,313.0
1564695000000,401.96
1564695300000,348.8
1564695600000,338.76
1564695900000,410.92
1564696200000,382.64
1564696500000,403.4
1564696800000,581.84
1564697100000,487.0
1564697400000,461.08
1564697700000,454.6
1564698000000,426.0
1564698300000,415.64
1564698600000,514.32
1564698900000,481.36
1564699200000,475.44
1564699500000,508.36
1564699800000,495.8
1564700100000,531.04
1564700400000,743.4
1564700700000,617.72
1564701000000,601.68
1564701300000,694.0
1564701600000,636.76
1564701900000,635.2
1564702200000,619.52
1564702500000,516.64
1564702800000,543.36
1564703100000,582.88
1564703400000,521.64
1564703700000,508.4
1564704000000,694.48
1564704300000,640.2
1564704600000,665.16
1564704900000,726.64
1564705200000,647.08
1564705500000,640.8
1564705800000,778.84
1564706100000,704.08
1564706400000,726.84
1564706700000,801.24
1564707000000,784.0
1564707300000,814.08
1564707600000,995.92
1564707900000,967.2
1564708200000,937.36
1564708500000,996.48
1564708800000,945.28
1564709100000,996.04
1564709400000,990.52
1564709700000,894.56
1564710000000,895.24
1564710300000,986.28
1564710600000,923.76
1564710900000,915.44
1564711200000,1035.6
1564711500000,983.6
1564711800000,965.56
1564712100000,1042.56
1564712400000,969.48
1564712700000,967.04
1564713000000,1117.52
1564713300000,1060.88
1564713600000,1084.52
1564713900000,1057.96
1564714200000,966.36
1564714500000,980.48
1564714800000,1155.84
1564715100000,1000.24
1564715400000,1023.4
1564715700000,1076.52
1564716000000,1063.0
1564716300000,1059.68
1564716600000,1105.36
1564716900000,957.08
1564717200000,952.72
1564717500000,960.4
1564717800000,906.92
1564718100000,883.28
1564718400000,1067.8
1564718700000,979.52
1564719000000,955.16
1564719300000,947.68
1564719600000,880.32
1564719900000,911.36
1564720200000,946.88
1564720500000,832.28
1564720800000,877.64
1564721100000,899.0
1564721400000,883.16
1564721700000,862.8
1564722000000,903.68
1564722300000,866.68
1564722600000,853.64
1564722900000,844.0
1564723200000,808.64
1564723500000,797.08
1564723800000,867.0
1564724100000,824.68
1564724400000,827.48
1564724700000,810.04
1564725000000,821.52
1564725300000,828.08
1564725600000,961.56
1564725900000,836.72
1564726200000,894.56
1564726500000,874.6
1564726800000,864.88
1564727100000,833.6
1564727400000,900.64
1564727700000,854.6
1564728000000,899.04
1564728300000,891.72
1564728600000,882.16
1564728900000,871.84
1564729200000,1015.8
1564729500000,960.52
1564729800000,965.6
1564730100000,937.68
1564730400000,930.24
1564730700000,910.16
1564731000000,982.12
1564731300000,946.92
1564731600000,907.44
1564731900000,967.04
1564732200000,923.88
1564732500000,917.24
1564732800000,1058.96
1564733100000,978.8
1564733400000,988.84
1564733700000,983.4
1564734000000,959.72
1564734300000,927.16
1564734600000,945.16
1564734900000,945.32
1564735200000,937.48
1564735500000,977.28
1564735800000,933.08
1564736100000,898.36
1564736400000,1010.76
1564736700000,931.56
1564737000000,1008.76
1564737300000,959.08
1564737600000,908.32
1564737900000,910.96
1564738200000,928.52
1564738500000,820.28
1564738800000,838.92
1564739100000,866.72
1564739400000,910.0
1564739700000,884.68
1564740000000,978.0
1564740300000,852.96
1564740600000,824.8
1564740900000,822.36
1564741200000,795.16
1564741500000,747.04
1564741800000,725.8
1564742100000,716.88
1564742400000,683.8
1564742700000,739.48
1564743000000,644.96
1564743300000,660.12
1564743600000,771.0
1564743900000,718.88
1564744200000,682.48
1564744500000,717.12
1564744800000,642.84
1564745100000,649.16
1564745400000,720.12
1564745700000,643.48
1564746000000,632.92
1564746300000,632.2
1564746600000,616.12
1564746900000,621.28
1564747200000,695.4
1564747500000,643.2
1564747800000,705.28
1564748100000,665.32
1564748400000,656.68
1564748700000,652.4
1564749000000,661.84
1564749300000,589.32
1564749600000,611.52
1564749900000,558.32
1564750200000,553.32
1564750500000,627.84
1564750800000,612.48
1564751100000,671.96
1564751400000,592.2
1564751700000,566.24
1564752000000,589.72
1564752300000,566.44
1564752600000,583.08
1564752900000,633.6
1564753200000,504.16
1564753500000,580.28
1564753800000,506.08
1564754100000,512.08
1564754400000,587.16
1564754700000,562.12
1564755000000,563.32
1564755300000,491.08
1564755600000,496.68
1564755900000,540.16
1564756200000,501.0
1564756500000,493.64
1564756800000,471.04
1564757100000,479.68
1564757400000,415.56
1564757700000,437.36
1564758000000,485.84
1564758300000,450.96
1564758600000,419.72
1564758900000,491.12
1564759200000,438.84
1564759500000,466.32
1564759800000,400.44
1564760100000,376.36
1564760400000,354.44
1564760700000,352.12
1564761000000,310.96
1564761300000,315.28
1564761600000,464.68
1564761900000,437.6
1564762200000,365.64
1564762500000,380.16
1564762800000,356.16
1564763100000,309.72
1564763400000,339.56
1564763700000,304.96
1564764000000,305.76
1564764300000,304.76
1564764600000,298.08
1564764900000,236.48
1564765200000,347.48
1564765500000,361.88
1564765800000,254.72
1564766100000,332.76
1564766400000,277.84
1564766700000,256.92
1564767000000,335.6
1564767300000,275.88
1564767600000,231.24
1564767900000,293.44
1564768200000,248.8
1564768500000,195.28
1564768800000,349.4
1564769100000,317.88
1564769400000,194.44
1564769700000,280.52
1564770000000,253.8
1564770300000,203.6
1564770600000,262.08
1564770900000,222.4
1564771200000,212.0
1564771500000,245.28
1564771800000,214.28
1564772100000,213.6
1564772400000,316.76
1564772700000,289.8
1564773000000,229.96
1564773300000,263.92
1564773600000,242.44
1564773900000,207.84
1564774200000,276.0
1564774500000,235.16
1564774800000,189.8
1564775100000,270.04
1564775400000,208.96
1564775700000,190.04
1564776000000,334.4
1564776300000,285.92
1564776600000,237.2
1564776900000,322.84
1564777200000,257.88
1564777500000,245.12
1564777800000,334.64
1564778100000,278.08
1564778400000,221.0
1564778700000,280.64
1564779000000,268.08
1564779300000,237.6
1564779600000,396.12
1564779900000,334.44
1564780200000,350.72
1564780500000,391.8
1564780800000,344.44
1564781100000,312.12
1564781400000,387.8
1564781700000,391.12
1564782000000,382.16
1564782300000,468.76
1564782600000,415.48
1564782900000,426.68
1564783200000,566.52
1564783500000,537.76
1564783800000,494.84
1564784100000,521.8
1564784400000,405.36
1564784700000,409.96
1564785000000,506.88
1564785300000,447.08
1564785600000,491.84
1564785900000,481.84
1564786200000,450.08
1564786500000,465.16
1564786800000,596.68
1564787100000,544.76
1564787400000,561.2
1564787700000,566.8
1564788000000,508.72
1564788300000,516.48
1564788600000,625.24
1564788900000,551.2
1564789200000,564.28
1564789500000,607.4
1564789800000,599.6
1564790100000,556.08
1564790400000,670.4
1564790700000,613.32
1564791000000,646.2
1564791300000,761.24
1564791600000,755.56
1564791900000,747.76
1564792200000,807.24
1564792500000,774.12
1564792800000,686.68
1564793100000,779.96
1564793400000,712.68
1564793700000,739.6
1564794000000,832.36
1564794300000,866.8
1564794600000,861.96
1564794900000,921.48
1564795200000,886.32
1564795500000,880.76
1564795800000,845.2
1564796100000,754.96
1564796400000,766.44
1564796700000,774.16
1564797000000,746.28
1564797300000,763.32
1564797600000,884.6
1564797900000,802.52
1564798200000,779.6
1564798500000,870.28
1564798800000,783.64
1564799100000,728.8
1564799400000,815.44
1564799700000,809.92
1564800000000,819.88
1564800300000,798.2
1564800600000,742.08
1564800900000,765.76
1564801200000,847.24
1564801500000,795.72
1564801800000,779.68
1564802100000,781.8
1564802400000,761.28
1564802700000,750.56
1564803000000,796.68
1564803300000,726.24
1564803600000,710.12
1564803900000,715.92
1564804200000,696.16
1564804500000,697.96
1564804800000,820.84
1564805100000,747.64
1564805400000,732.32
1564805700000,784.44
1564806000000,709.52
1564806300000,687.84
1564806600000,738.44
1564806900000,662.24
1564807200000,694.56
1564807500000,698.52
1564807800000,692.72
1564808100000,694.48
1564808400000,798.84
1564808700000,722.52
1564809000000,712.32
1564809300000,726.32
1564809600000,683.72
1564809900000,632.56
1564810200000,699.52
1564810500000,681.36
1564810800000,644.04
1564811100000,683.68
1564811400000,634.56
1564811700000,619.44
1564812000000,736.36
1564812300000,672.44
1564812600000,693.68
1564812900000,734.76
1564813200000,711.2
1564813500000,738.2
1564813800000,738.96
1564814100000,670.12
1564814400000,685.36
1564814700000,694.64
1564815000000,689.08
1564815300000,663.32
1564815600000,719.36
1564815900000,701.96
1564816200000,679.88
1564816500000,663.32
1564816800000,683.08
1564817100000,673.0
1564817400000,667.8
1564817700000,601.08
1564818000000,620.12
1564818300000,677.64
1564818600000,631.88
1564818900000,610.64
1564819200000,725.72
1564819500000,737.2
1564819800000,677.12
1564820100000,688.72
1564820400000,655.96
1564820700000,651.4
1564821000000,692.36
1564821300000,644.28
1564821600000,640.2
1564821900000,640.88
1564822200000,591.24
1564822500000,613.84
1564822800000,707.68
1564823100000,650.24
1564823400000,657.2
1564823700000,691.0
1564824000000,595.56
1564824300000,572.84
1564824600000,660.92
1564824900000,616.2
1564825200000,593.24
1564825500000,619.76
1564825800000,570.4
1564826100000,572.36
1564826400000,672.68
1564826700000,609.08
1564827000000,640.44
1564827300000,627.8
1564827600000,542.6
1564827900000,564.52
1564828200000,605.72
1564828500000,526.12
1564828800000,524.4
1564829100000,542.64
1564829400000,482.04
1564829700000,543.92
1564830000000,593.96
1564830300000,575.88
1564830600000,572.4
1564830900000,561.84
1564831200000,573.32
1564831500000,509.64
1564831800000,520.76
1564832100000,512.44
1564832400000,533.96
1564832700000,507.48
1564833000000,557.76
1564833300000,478.96
1564833600000,558.8
1564833900000,546.28
1564834200000,523.32
1564834500000,550.0
1564834800000,506.32
1564835100000,524.36
1564835400000,489.64
1564835700000,511.6
1564836000000,495.36
1564836300000,511.76
1564836600000,522.28
1564836900000,482.0
1564837200000,523.4
1564837500000,546.16
1564837800000,511.64
1564838100000,526.12
1564838400000,534.56
1564838700000,551.72
1564839000000,517.16
1564839300000,458.4
1564839600000,478.72
1564839900000,475.44
1564840200000,500.16
1564840500000,468.8
1564840800000,561.4
1564841100000,502.56
1564841400000,469.92
1564841700000,467.36
1564842000000,464.16
1564842300000,444.36
1564842600000,469.88
1564842900000,424.56
1564843200000,449.16
1564843500000,440.2
1564843800000,399.64
1564844100000,391.24
1564844400000,451.4
1564844700000,399.84
1564845000000,401.92
1564845300000,374.76
1564845600000,406.92
1564845900000,351.84
1564846200000,353.84
1564846500000,316.84
1564846800000,336.64
1564847100000,301.2
1564847400000,268.12
1564847700000,277.64
1564848000000,453.56
1564848300000,397.2
1564848600000,314.6
1564848900000,346.52
1564849200000,298.2
1564849500000,247.8
1564849800000,310.72
1564850100000,250.92
1564850400000,238.6
1564850700000,278.52
1564851000000,237.76
1564851300000,185.8
1564851600000,353.04
1564851900000,345.68
1564852200000,238.84
1564852500000,310.4
1564852800000,249.48
1564853100000,245.76
1564853400000,308.36
1564853700000,243.76
1564854000000,209.4
1564854300000,276.56
1564854600000,224.92
1564854900000,170.56
1564855200000,326.6
1564855500000,262.96
1564855800000,197.52
1564856100000,232.48
1564856400000,219.92
1564856700000,193.52
1564857000000,274.24
1564857300000,203.68
1564857600000,211.16
1564857900000,229.84
1564858200000,194.76
1564858500000,190.64
1564858800000,305.84
1564859100000,249.0
1564859400000,188.8
1564859700000,240.16
1564860000000,233.8
1564860300000,190.84
1564860600000,221.6
1564860900000,246.2
1564861200000,164.52
1564861500000,252.32
1564861800000,228.12
1564862100000,194.72
1564862400000,280.56
1564862700000,296.52
1564863000000,239.88
1564863300000,320.24
1564863600000,246.48
1564863900000,189.2
1564864200000,260.32
1564864500000,230.32
1564864800000,198.24
1564865100000,235.92
1564865400000,230.28
1564865700000,217.04
1564866000000,330.48
1564866300000,288.08
1564866600000,277.8
1564866900000,331.08
1564867200000,298.04
1564867500000,290.52
1564867800000,349.36
1564868100000,325.6
1564868400000,310.48
1564868700000,407.44
1564869000000,312.2
1564869300000,320.88
1564869600000,559.56
1564869900000,470.0
1564870200000,438.76
1564870500000,455.68
1564870800000,434.24
1564871100000,403.8
1564871400000,482.08
1564871700000,445.16
1564872000000,462.16
1564872300000,490.04
1564872600000,444.84
1564872900000,477.56
1564873200000,570.96
1564873500000,604.48
1564873800000,649.36
1564874100000,656.32
1564874400000,580.32
1564874700000,583.36
1564875000000,662.04
1564875300000,626.16
1564875600000,591.84
1564875900000,594.2
1564876200000,545.32
1564876500000,536.44
1564876800000,687.6
1564877100000,603.68
1564877400000,708.52
1564877700000,702.68
1564878000000,680.12
1564878300000,614.44
1564878600000,688.36
1564878900000,667.72
1564879200000,663.68
1564879500000,709.52
1564879800000,648.2
1564880100000,635.08
1564880400000,769.64
1564880700000,795.32
1564881000000,809.0
1564881300000,751.0
1564881600000,731.8
1564881900000,736.6
1564882200000,758.32
1564882500000,768.56
1564882800000,715.24
1564883100000,744.32
1564883400000,739.96
1564883700000,737.56
1564884000000,839.12
1564884300000,789.64
1564884600000,748.12
1564884900000,804.36
1564885200000,764.24
1564885500000,881.76
1564885800000,957.52
1564886100000,895.24
1564886400000,880.08
1564886700000,822.24
1564887000000,886.12
1564887300000,847.28
1564887600000,962.48
1564887900000,858.96
1564888200000,884.88
1564888500000,883.28
1564888800000,919.52
1564889100000,851.84
1564889400000,864.2
1564889700000,854.92
1564890000000,863.04
1564890300000,873.68
1564890600000,732.84
1564890900000,770.68
1564891200000,914.16
1564891500000,884.32
1564891800000,840.4
1564892100000,846.96
1564892400000,757.44
1564892700000,777.12
1564893000000,765.16
1564893300000,741.96
1564893600000,746.52
1564893900000,721.84
1564894200000,739.32
1564894500000,694.52
1564894800000,787.96
1564895100000,853.96
1564895400000,791.88
1564895700000,690.24
1564896000000,658.4
1564896300000,597.12
1564896600000,628.96
1564896900000,626.2
1564897200000,596.84
1564897500000,590.6
1564897800000,586.4
1564898100000,585.0
1564898400000,676.68
1564898700000,741.8
1564899000000,623.04
1564899300000,675.72
1564899600000,675.12
1564899900000,580.24
1564900200000,623.28
1564900500000,585.44
1564900800000,608.92
1564901100000,577.36
1564901400000,606.36
1564901700000,588.24
1564902000000,684.24
1564902300000,686.92
1564902600000,705.8
1564902900000,640.76
1564903200000,647.24
1564903500000,667.2
1564903800000,623.0
1564904100000,565.8
1564904400000,619.64
1564904700000,569.76
1564905000000,617.52
1564905300000,593.16
1564905600000,683.24
1564905900000,639.28
1564906200000,656.24
1564906500000,647.84
1564906800000,618.48
1564907100000,607.48
1564907400000,620.16
1564907700000,597.36
1564908000000,604.72
1564908300000,615.72
1564908600000,571.6
1564908900000,604.32
1564909200000,667.56
1564909500000,622.28
1564909800000,608.4
1564910100000,578.36
1564910400000,609.44
1564910700000,576.2
1564911000000,600.64
1564911300000,549.2
1564911600000,529.52
1564911900000,566.52
1564912200000,553.32
1564912500000,542.64
1564912800000,617.8
1564913100000,642.88
1564913400000,622.72
1564913700000,586.88
1564914000000,547.8
1564914300000,568.64
1564914600000,550.96
1564914900000,530.64
1564915200000,521.44
1564915500000,517.64
1564915800000,499.36
1564916100000,514.44
1564916400000,591.88
1564916700000,559.88
1564917000000,548.64
1564917300000,523.88
1564917600000,513.8
1564917900000,514.4
1564918200000,568.08
1564918500000,528.24
1564918800000,544.84
1564919100000,497.56
1564919400000,513.4
1564919700000,502.64
1564920000000,572.56
1564920300000,550.4
1564920600000,552.4
1564920900000,551.0
1564921200000,491.76
1564921500000,545.68
1564921800000,515.44
1564922100000,489.44
1564922400000,452.36
1564922700000,487.32
1564923000000,470.2
1564923300000,479.4
1564923600000,538.6
1564923900000,511.52
1564924200000,489.44
1564924500000,488.0
1564924800000,474.8
1564925100000,442.92
1564925400000,500.04
1564925700000,476.08
1564926000000,471.24
1564926300000,461.24
1564926600000,444.92
1564926900000,447.96
1564927200000,470.24
